DATE,METRIC_NAME,METRIC_VALUE,MR,X_BAR,MR_BAR,UNPL,LNPL,URL,SIGNAL_RULE_1,SIGNAL_RULE_2,SIGNAL_RULE_3,MR_SIGNAL,ANY_SIGNAL
2023-08-05,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-08-06,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-08-07,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-08-08,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-08-09,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-08-10,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-08-11,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-08-12,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-08-13,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-08-14,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-08-15,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-08-16,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-08-17,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-08-18,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-08-19,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-08-20,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-08-21,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-08-22,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-08-23,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-08-24,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-08-25,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-08-26,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-08-27,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-08-28,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-08-29,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-08-30,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-08-31,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-09-01,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-09-02,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-09-03,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-09-04,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-09-05,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-09-06,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-09-07,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-09-08,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-09-09,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-09-10,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-09-11,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-09-12,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-09-13,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-09-14,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-09-15,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-09-16,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-09-17,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-09-18,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-09-19,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-09-20,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-09-21,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-09-22,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-09-23,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-09-24,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-09-25,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-09-26,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-09-27,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-09-28,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-09-29,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-09-30,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-10-01,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-10-02,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-10-03,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-10-04,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-10-05,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-10-06,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-10-07,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-10-08,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-10-09,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-10-10,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-10-11,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-10-12,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-10-13,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-10-14,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-10-15,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-10-16,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-10-17,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-10-18,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-10-19,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-10-20,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-10-21,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-10-22,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-10-23,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-10-24,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-10-25,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-10-26,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-10-27,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-10-28,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-10-29,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-10-30,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-10-31,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-11-01,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-11-02,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-11-03,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-11-04,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-11-05,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-11-06,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-11-07,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-11-08,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-11-09,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-11-10,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-11-11,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-11-12,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-11-13,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-11-14,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-11-15,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-11-16,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-11-17,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-11-18,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-11-19,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-11-20,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-11-21,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-11-22,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-11-23,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-11-24,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-11-25,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-11-26,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-11-27,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-11-28,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-11-29,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-11-30,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-12-01,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-12-02,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-12-03,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-12-04,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-12-05,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-12-06,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-12-07,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-12-08,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-12-09,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-12-10,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-12-11,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-12-12,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-12-13,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-12-14,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-12-15,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-12-16,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-12-17,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-12-18,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-12-19,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-12-20,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-12-21,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-12-22,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-12-23,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-12-24,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-12-25,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-12-26,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-12-27,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-12-28,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-12-29,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-12-30,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2023-12-31,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-01-01,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-01-02,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-01-03,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-01-04,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-01-05,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-01-06,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-01-07,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-01-08,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-01-09,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-01-10,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-01-11,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-01-12,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-01-13,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-01-14,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-01-15,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-01-16,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-01-17,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-01-18,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-01-19,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-01-20,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-01-21,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-01-22,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-01-23,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-01-24,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-01-25,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-01-26,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-01-27,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-01-28,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-01-29,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-01-30,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-01-31,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-02-01,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-02-02,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-02-03,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-02-04,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-02-05,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-02-06,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-02-07,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-02-08,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-02-09,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-02-10,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-02-11,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-02-12,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-02-13,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-02-14,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-02-15,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-02-16,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-02-17,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-02-18,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-02-19,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-02-20,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-02-21,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-02-22,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-02-23,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-02-24,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-02-25,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-02-26,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-02-27,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-02-28,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-02-29,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-03-01,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-03-02,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-03-03,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-03-04,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-03-05,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-03-06,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-03-07,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-03-08,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-03-09,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-03-10,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-03-11,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-03-12,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-03-13,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-03-14,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-03-15,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-03-16,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-03-17,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-03-18,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-03-19,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-03-20,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-03-21,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-03-22,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-03-23,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-03-24,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-03-25,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-03-26,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-03-27,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-03-28,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-03-29,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-03-30,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-03-31,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-04-01,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-04-02,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-04-03,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-04-04,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-04-05,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-04-06,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-04-07,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-04-08,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-04-09,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-04-10,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-04-11,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-04-12,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-04-13,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-04-14,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-04-15,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-04-16,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-04-17,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-04-18,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-04-19,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-04-20,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-04-21,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-04-22,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-04-23,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-04-24,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-04-25,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-04-26,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-04-27,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-04-28,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-04-29,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-04-30,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-01,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-02,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-03,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-04,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-05,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-06,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-07,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-08,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-09,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-10,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-11,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-12,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-13,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-14,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-15,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-16,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-17,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-18,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-19,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-20,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-21,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-22,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-23,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-24,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-25,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-26,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-27,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-28,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-29,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-30,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-05-31,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-06-01,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-06-02,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-06-03,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-06-04,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-06-05,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-06-06,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-06-07,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-06-08,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-06-09,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-06-10,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-06-11,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-06-12,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-06-13,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-06-14,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-06-15,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-06-16,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-06-17,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-06-18,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-06-19,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-06-20,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
2024-06-21,DISPLAY_SPEND,0,0,0,0,0,0,0,false,false,false,false,false
