DATE,METRIC_NAME,YOY_DELTA,MR,X_BAR,MR_BAR,UNPL,LNPL,URL,SIGNAL_RULE_1,SIGNAL_RULE_2,SIGNAL_RULE_3,MR_SIGNAL,ANY_SIGNAL
2024-08-09,DELTA_CORE_VISITORS,-5127,2379,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-08-10,DELTA_CORE_VISITORS,-7611,2484,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-08-11,DELTA_CORE_VISITORS,-3269,4342,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-08-12,DELTA_CORE_VISITORS,1509,4778,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-08-13,DELTA_CORE_VISITORS,-3251,4760,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-08-14,DELTA_CORE_VISITORS,-3749,498,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-08-15,DELTA_CORE_VISITORS,-2516,1233,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-08-16,DELTA_CORE_VISITORS,-4023,1507,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-08-17,DELTA_CORE_VISITORS,-7133,3110,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-08-18,DELTA_CORE_VISITORS,-1866,5267,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-08-19,DELTA_CORE_VISITORS,3124,4990,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-08-20,DELTA_CORE_VISITORS,-631,3755,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-08-21,DELTA_CORE_VISITORS,-3323,2692,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-08-22,DELTA_CORE_VISITORS,-3712,389,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-08-23,DELTA_CORE_VISITORS,-4528,816,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-08-24,DELTA_CORE_VISITORS,-7758,3230,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-08-25,DELTA_CORE_VISITORS,-2045,5713,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-08-26,DELTA_CORE_VISITORS,2810,4855,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-08-27,DELTA_CORE_VISITORS,-2998,5808,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-08-28,DELTA_CORE_VISITORS,-4225,1227,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-08-29,DELTA_CORE_VISITORS,-5197,972,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-08-30,DELTA_CORE_VISITORS,-4820,377,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-08-31,DELTA_CORE_VISITORS,-6634,1814,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-09-01,DELTA_CORE_VISITORS,-2122,4512,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-09-02,DELTA_CORE_VISITORS,387,2509,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-09-03,DELTA_CORE_VISITORS,1461,1074,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-09-04,DELTA_CORE_VISITORS,-1402,2863,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-09-05,DELTA_CORE_VISITORS,-1309,93,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-09-06,DELTA_CORE_VISITORS,-3226,1917,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-09-07,DELTA_CORE_VISITORS,-8042,4816,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-09-08,DELTA_CORE_VISITORS,-1177,6865,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-09-09,DELTA_CORE_VISITORS,3680,4857,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-09-10,DELTA_CORE_VISITORS,-1875,5555,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-09-11,DELTA_CORE_VISITORS,-3179,1304,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-09-12,DELTA_CORE_VISITORS,-2799,380,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-09-13,DELTA_CORE_VISITORS,-3769,970,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-09-14,DELTA_CORE_VISITORS,-7969,4200,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-09-15,DELTA_CORE_VISITORS,-3113,4856,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-09-16,DELTA_CORE_VISITORS,3698,6811,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-09-17,DELTA_CORE_VISITORS,64,3634,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-09-18,DELTA_CORE_VISITORS,-2327,2391,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-09-19,DELTA_CORE_VISITORS,-2540,213,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-09-20,DELTA_CORE_VISITORS,-4834,2294,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-09-21,DELTA_CORE_VISITORS,-9313,4479,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-09-22,DELTA_CORE_VISITORS,-3245,6068,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-09-23,DELTA_CORE_VISITORS,2877,6122,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-09-24,DELTA_CORE_VISITORS,-2047,4924,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2024-09-25,DELTA_CORE_VISITORS,-5030,2983,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2024-09-26,DELTA_CORE_VISITORS,-5881,851,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2024-09-27,DELTA_CORE_VISITORS,-7320,1439,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,true,false,true
2024-09-28,DELTA_CORE_VISITORS,-14868,7548,-73.53,3627.64,9575.99,-9723.06,11851.5,true,true,true,false,true
2024-09-29,DELTA_CORE_VISITORS,-8572,6296,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,true,false,true
2024-09-30,DELTA_CORE_VISITORS,-1742,6830,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2024-10-01,DELTA_CORE_VISITORS,-8945,7203,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2024-10-02,DELTA_CORE_VISITORS,-5153,3792,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2024-10-03,DELTA_CORE_VISITORS,-4286,867,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2024-10-04,DELTA_CORE_VISITORS,-3951,335,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2024-10-05,DELTA_CORE_VISITORS,-7560,3609,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2024-10-06,DELTA_CORE_VISITORS,-2535,5025,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2024-10-07,DELTA_CORE_VISITORS,2471,5006,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-10-08,DELTA_CORE_VISITORS,-1869,4340,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-10-09,DELTA_CORE_VISITORS,-2246,377,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-10-10,DELTA_CORE_VISITORS,-4208,1962,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-10-11,DELTA_CORE_VISITORS,-3535,673,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-10-12,DELTA_CORE_VISITORS,-5793,2258,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-10-13,DELTA_CORE_VISITORS,-1708,4085,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-10-14,DELTA_CORE_VISITORS,6499,8207,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-10-15,DELTA_CORE_VISITORS,1157,5342,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-10-16,DELTA_CORE_VISITORS,1672,515,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-10-17,DELTA_CORE_VISITORS,56,1616,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-10-18,DELTA_CORE_VISITORS,-3073,3129,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-10-19,DELTA_CORE_VISITORS,-9218,6145,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-10-20,DELTA_CORE_VISITORS,-1333,7885,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-10-21,DELTA_CORE_VISITORS,7735,9068,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-10-22,DELTA_CORE_VISITORS,455,7280,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-10-23,DELTA_CORE_VISITORS,-1841,2296,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-10-24,DELTA_CORE_VISITORS,-4770,2929,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-10-25,DELTA_CORE_VISITORS,-5168,398,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-10-26,DELTA_CORE_VISITORS,-10588,5420,-73.53,3627.64,9575.99,-9723.06,11851.5,true,false,false,false,true
2024-10-27,DELTA_CORE_VISITORS,-3931,6657,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-10-28,DELTA_CORE_VISITORS,2113,6044,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-10-29,DELTA_CORE_VISITORS,-4377,6490,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-10-30,DELTA_CORE_VISITORS,-10252,5875,-73.53,3627.64,9575.99,-9723.06,11851.5,true,false,false,false,true
2024-10-31,DELTA_CORE_VISITORS,-5706,4546,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-11-01,DELTA_CORE_VISITORS,-5357,349,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-11-02,DELTA_CORE_VISITORS,-9286,3929,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-11-03,DELTA_CORE_VISITORS,-2287,6999,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-11-04,DELTA_CORE_VISITORS,4439,6726,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-11-05,DELTA_CORE_VISITORS,-2156,6595,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-11-06,DELTA_CORE_VISITORS,-4064,1908,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-11-07,DELTA_CORE_VISITORS,-4136,72,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-11-08,DELTA_CORE_VISITORS,-4192,56,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-11-09,DELTA_CORE_VISITORS,-6422,2230,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-11-10,DELTA_CORE_VISITORS,-1422,5000,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-11-11,DELTA_CORE_VISITORS,6638,8060,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-11-12,DELTA_CORE_VISITORS,94,6544,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-11-13,DELTA_CORE_VISITORS,1070,976,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-11-14,DELTA_CORE_VISITORS,-807,1877,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-11-15,DELTA_CORE_VISITORS,-3069,2262,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-11-16,DELTA_CORE_VISITORS,-8959,5890,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-11-17,DELTA_CORE_VISITORS,-1391,7568,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-11-18,DELTA_CORE_VISITORS,6335,7726,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-11-19,DELTA_CORE_VISITORS,2074,4261,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-11-20,DELTA_CORE_VISITORS,271,1803,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-11-21,DELTA_CORE_VISITORS,3121,2850,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-11-22,DELTA_CORE_VISITORS,3909,788,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-11-23,DELTA_CORE_VISITORS,-4990,8899,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-11-24,DELTA_CORE_VISITORS,-1203,3787,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-11-25,DELTA_CORE_VISITORS,6172,7375,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-11-26,DELTA_CORE_VISITORS,1777,4395,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-11-27,DELTA_CORE_VISITORS,-2306,4083,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-11-28,DELTA_CORE_VISITORS,-7404,5098,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,true,false,true
2024-11-29,DELTA_CORE_VISITORS,-7634,230,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,true,false,true
2024-11-30,DELTA_CORE_VISITORS,-5887,1747,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-12-01,DELTA_CORE_VISITORS,180,6067,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-12-02,DELTA_CORE_VISITORS,9533,9353,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-12-03,DELTA_CORE_VISITORS,-690,10223,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2024-12-04,DELTA_CORE_VISITORS,-1069,379,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2024-12-05,DELTA_CORE_VISITORS,-1401,332,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2024-12-06,DELTA_CORE_VISITORS,-2402,1001,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2024-12-07,DELTA_CORE_VISITORS,-10315,7913,-73.53,3627.64,9575.99,-9723.06,11851.5,true,true,false,false,true
2024-12-08,DELTA_CORE_VISITORS,-6425,3890,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2024-12-09,DELTA_CORE_VISITORS,-657,5768,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2024-12-10,DELTA_CORE_VISITORS,-5663,5006,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2024-12-11,DELTA_CORE_VISITORS,-6516,853,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2024-12-12,DELTA_CORE_VISITORS,-4884,1632,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2024-12-13,DELTA_CORE_VISITORS,-4685,199,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2024-12-14,DELTA_CORE_VISITORS,-9690,5005,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2024-12-15,DELTA_CORE_VISITORS,-5441,4249,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2024-12-16,DELTA_CORE_VISITORS,1407,6848,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2024-12-17,DELTA_CORE_VISITORS,-3562,4969,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2024-12-18,DELTA_CORE_VISITORS,-2622,940,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2024-12-19,DELTA_CORE_VISITORS,-4267,1645,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2024-12-20,DELTA_CORE_VISITORS,-5497,1230,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2024-12-21,DELTA_CORE_VISITORS,-4468,1029,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2024-12-22,DELTA_CORE_VISITORS,-6288,1820,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2024-12-23,DELTA_CORE_VISITORS,-4119,2169,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2024-12-24,DELTA_CORE_VISITORS,-5721,1602,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2024-12-25,DELTA_CORE_VISITORS,-6023,302,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2024-12-26,DELTA_CORE_VISITORS,-5461,562,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2024-12-27,DELTA_CORE_VISITORS,-4443,1018,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2024-12-28,DELTA_CORE_VISITORS,-5878,1435,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2024-12-29,DELTA_CORE_VISITORS,-4508,1370,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2024-12-30,DELTA_CORE_VISITORS,-5457,949,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2024-12-31,DELTA_CORE_VISITORS,-15277,9820,-73.53,3627.64,9575.99,-9723.06,11851.5,true,true,true,false,true
2025-01-01,DELTA_CORE_VISITORS,-17043,1766,-73.53,3627.64,9575.99,-9723.06,11851.5,true,true,true,false,true
2025-01-02,DELTA_CORE_VISITORS,-15746,1297,-73.53,3627.64,9575.99,-9723.06,11851.5,true,true,true,false,true
2025-01-03,DELTA_CORE_VISITORS,-5648,10098,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-01-04,DELTA_CORE_VISITORS,-7080,1432,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-01-05,DELTA_CORE_VISITORS,-3358,3722,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-01-06,DELTA_CORE_VISITORS,-544,2814,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-01-07,DELTA_CORE_VISITORS,-2801,2257,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-01-08,DELTA_CORE_VISITORS,-1984,817,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-01-09,DELTA_CORE_VISITORS,-1922,62,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-01-10,DELTA_CORE_VISITORS,-3342,1420,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-01-11,DELTA_CORE_VISITORS,-7048,3706,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-01-12,DELTA_CORE_VISITORS,-2577,4471,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-01-13,DELTA_CORE_VISITORS,1760,4337,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2025-01-14,DELTA_CORE_VISITORS,706,1054,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2025-01-15,DELTA_CORE_VISITORS,-2290,2996,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-01-16,DELTA_CORE_VISITORS,-3344,1054,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-01-17,DELTA_CORE_VISITORS,-3682,338,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-01-18,DELTA_CORE_VISITORS,-8510,4828,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-01-19,DELTA_CORE_VISITORS,-3581,4929,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-01-20,DELTA_CORE_VISITORS,-1594,1987,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-01-21,DELTA_CORE_VISITORS,-4247,2653,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-01-22,DELTA_CORE_VISITORS,-6229,1982,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-01-23,DELTA_CORE_VISITORS,-6154,75,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-01-24,DELTA_CORE_VISITORS,-4913,1241,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-01-25,DELTA_CORE_VISITORS,-8728,3815,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-01-26,DELTA_CORE_VISITORS,-2977,5751,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-01-27,DELTA_CORE_VISITORS,1366,4343,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2025-01-28,DELTA_CORE_VISITORS,-3316,4682,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2025-01-29,DELTA_CORE_VISITORS,-5757,2441,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2025-01-30,DELTA_CORE_VISITORS,-7031,1274,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2025-01-31,DELTA_CORE_VISITORS,-6125,906,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2025-02-01,DELTA_CORE_VISITORS,-8864,2739,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2025-02-02,DELTA_CORE_VISITORS,-2986,5878,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2025-02-03,DELTA_CORE_VISITORS,1149,4135,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2025-02-04,DELTA_CORE_VISITORS,-2904,4053,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2025-02-05,DELTA_CORE_VISITORS,-5094,2190,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2025-02-06,DELTA_CORE_VISITORS,-6097,1003,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2025-02-07,DELTA_CORE_VISITORS,-5988,109,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2025-02-08,DELTA_CORE_VISITORS,-9092,3104,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2025-02-09,DELTA_CORE_VISITORS,-2595,6497,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2025-02-10,DELTA_CORE_VISITORS,2678,5273,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2025-02-11,DELTA_CORE_VISITORS,-5810,8488,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-02-12,DELTA_CORE_VISITORS,-8214,2404,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,true,false,true
2025-02-13,DELTA_CORE_VISITORS,-6582,1632,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,true,false,true
2025-02-14,DELTA_CORE_VISITORS,-5162,1420,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-02-15,DELTA_CORE_VISITORS,-7647,2485,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-02-16,DELTA_CORE_VISITORS,-3569,4078,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-02-17,DELTA_CORE_VISITORS,-460,3109,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-02-18,DELTA_CORE_VISITORS,-2549,2089,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-02-19,DELTA_CORE_VISITORS,-4164,1615,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-02-20,DELTA_CORE_VISITORS,-2119,2045,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-02-21,DELTA_CORE_VISITORS,-3454,1335,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-02-22,DELTA_CORE_VISITORS,-11119,7665,-73.53,3627.64,9575.99,-9723.06,11851.5,true,true,false,false,true
2025-02-23,DELTA_CORE_VISITORS,-1337,9782,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-02-24,DELTA_CORE_VISITORS,2937,4274,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2025-02-25,DELTA_CORE_VISITORS,-7563,10500,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,true,false,true
2025-02-26,DELTA_CORE_VISITORS,-9025,1462,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,true,false,true
2025-02-27,DELTA_CORE_VISITORS,-7780,1245,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,true,false,true
2025-02-28,DELTA_CORE_VISITORS,-6696,1084,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,true,false,true
2025-03-01,DELTA_CORE_VISITORS,-10379,3683,-73.53,3627.64,9575.99,-9723.06,11851.5,true,false,true,false,true
2025-03-02,DELTA_CORE_VISITORS,-4805,5574,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2025-03-03,DELTA_CORE_VISITORS,654,5459,-73.53,3627.64,9575.99,-9723.06,11851.5,false,false,false,false,false
2025-03-04,DELTA_CORE_VISITORS,-4300,4954,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-03-05,DELTA_CORE_VISITORS,-5984,1684,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-03-06,DELTA_CORE_VISITORS,-5790,194,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-03-07,DELTA_CORE_VISITORS,-5404,386,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-03-08,DELTA_CORE_VISITORS,-10899,5495,-73.53,3627.64,9575.99,-9723.06,11851.5,true,true,true,false,true
2025-03-09,DELTA_CORE_VISITORS,-11064,165,-73.53,3627.64,9575.99,-9723.06,11851.5,true,true,true,false,true
2025-03-10,DELTA_CORE_VISITORS,-1429,9635,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,false,false,true
2025-03-11,DELTA_CORE_VISITORS,-8602,7173,-73.53,3627.64,9575.99,-9723.06,11851.5,false,true,true,false,true
